http://yago-knowledge.org/resource/wordnet_airport_102692232,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_airport_102692232,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_airport_102692232,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_airport_102692232,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_airport_102692232,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_building_102913152,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_building_102913152,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_building_102913152,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_building_102913152,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_building_102913152,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_palace_103878066,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_hill_109303008
http://yago-knowledge.org/resource/wordnet_city_108524735,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_city_108524735,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_city_108524735,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_city_108524735,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_college_108278169,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_college_108278169,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_college_108278169,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_college_108278169,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_college_108278169,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_college_108278324,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_college_108278324,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_college_108278324,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_college_108278324,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_college_108278324,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_forest_108438533,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_forest_108438533,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_forest_108438533,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_forest_108438533,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_forest_108438533,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_forest_109284015,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_forest_109284015,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_forest_109284015,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_forest_109284015,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_forest_109284015,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_hospital_103540595,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_hospital_103540595,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_hospital_103540595,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_hospital_103540595,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_hospital_103540595,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_hotel_103542333,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_hotel_103542333,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_hotel_103542333,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_hotel_103542333,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_hotel_103542333,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_monument_108600443,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_monument_108600443,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_monument_108600443,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_monument_108600443,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_monument_108600443,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_museum_103800563,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_museum_103800563,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_museum_103800563,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_museum_103800563,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_museum_103800563,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_park_103890881,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_park_103890881,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_park_103890881,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_park_103890881,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_park_103890881,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_park_108615149,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
http://yago-knowledge.org/resource/wordnet_park_108615149,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_country_108544813
http://yago-knowledge.org/resource/wordnet_park_108615149,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108309409
http://yago-knowledge.org/resource/wordnet_park_108615149,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_council_108310949
http://yago-knowledge.org/resource/wordnet_park_108615149,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_county_108546183
http://yago-knowledge.org/resource/wordnet_park_108615374,geof:sfWithin,http://yago-knowledge.org/resource/wordnet_city_108524735
